Lon,Lat,Station_name,Station_id,Time,Year,MAM,JJA,SON,DJF,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,
119.563094,23.565503,PENGHU,467350,1897,22.7,21.7,27.3,25.1,17.1,18.1,13.4,18.1,21.3,25.6,27.1,27.4,27.3,27.9,25.2,22.3,17.7,
119.563094,23.565503,PENGHU,467350,1898,22.6,21.9,27.4,24.0,15.9,15.6,18.2,18.2,21.3,26.2,27.1,28.0,27.2,27.0,24.2,20.9,17.4,
119.563094,23.565503,PENGHU,467350,1899,22.1,21.4,27.2,23.4,15.8,15.2,14.9,18.1,21.9,24.3,25.9,28.0,27.5,26.5,23.5,20.1,18.9,
119.563094,23.565503,PENGHU,467350,1900,22.5,22.1,27.5,24.3,16.8,14.7,13.6,18.4,22.8,25.2,26.4,28.0,28.2,26.7,24.7,21.5,18.7,
119.563094,23.565503,PENGHU,467350,1901,22.4,22.0,27.3,23.9,16.9,18.8,12.6,17.9,23.0,25.0,26.5,28.1,27.4,26.4,24.4,21.0,17.6,
119.563094,23.565503,PENGHU,467350,1902,23.0,22.8,27.1,24.4,16.9,17.2,15.8,20.7,22.7,25.1,25.8,27.8,27.8,26.3,24.2,22.8,19.2,
119.563094,23.565503,PENGHU,467350,1903,22.3,22.4,26.8,23.6,16.2,16.0,15.4,20.6,22.4,24.1,26.2,27.7,26.5,26.2,24.5,20.1,16.8,
119.563094,23.565503,PENGHU,467350,1904,22.1,21.3,26.5,24.2,17.4,15.3,16.7,18.2,21.7,24.0,26.4,26.3,26.8,26.7,24.9,20.9,17.5,
119.563094,23.565503,PENGHU,467350,1905,22.6,20.9,27.4,24.1,17.3,18.9,15.6,16.4,21.0,25.4,26.8,27.5,27.9,27.0,24.4,20.8,19.5,
119.563094,23.565503,PENGHU,467350,1906,22.6,21.7,27.8,23.9,17.0,15.7,16.6,17.6,22.3,25.1,27.6,27.5,28.4,27.4,24.0,20.2,18.4,
119.563094,23.565503,PENGHU,467350,1907,22.6,21.2,27.0,25.5,16.5,17.5,14.8,18.5,21.3,24.0,25.9,27.2,27.8,27.3,26.2,23.0,17.8,
119.563094,23.565503,PENGHU,467350,1908,22.3,20.1,27.5,24.8,17.1,16.9,14.9,16.0,20.5,23.9,26.8,27.9,27.7,27.2,25.6,21.5,18.4,
119.563094,23.565503,PENGHU,467350,1909,23.0,21.4,28.1,25.1,17.0,16.3,16.5,18.5,21.8,24.0,27.6,28.5,28.1,27.8,26.0,21.6,18.5,
119.563094,23.565503,PENGHU,467350,1910,22.6,21.2,28.1,24.3,15.6,17.4,15.1,17.9,21.1,24.6,28.2,27.9,28.2,27.2,23.8,21.8,17.7,
119.563094,23.565503,PENGHU,467350,1911,22.3,21.6,27.7,23.8,16.8,15.1,14.0,18.6,21.7,24.5,28.0,27.5,27.6,26.4,23.6,21.3,18.9,
119.563094,23.565503,PENGHU,467350,1912,22.4,22.1,27.6,23.6,16.4,15.1,16.4,19.0,22.0,25.4,26.6,28.5,27.7,26.3,23.7,20.7,17.4,
119.563094,23.565503,PENGHU,467350,1913,22.5,21.4,27.6,24.5,17.7,15.6,16.3,16.6,22.6,25.2,27.1,27.9,27.9,27.2,24.3,22.0,17.7,
119.563094,23.565503,PENGHU,467350,1914,23.1,22.5,27.2,24.5,18.0,17.7,17.8,20.0,22.5,24.8,26.8,27.4,27.6,26.5,25.2,21.8,19.0,
119.563094,23.565503,PENGHU,467350,1915,23.4,22.1,28.2,25.5,16.7,16.4,18.7,19.3,23.5,23.6,27.7,28.3,28.5,27.1,26.3,22.9,18.4,
119.563094,23.565503,PENGHU,467350,1916,22.4,21.0,28.0,24.0,16.2,16.5,14.9,15.0,22.3,25.8,27.4,28.9,27.8,27.6,24.1,20.5,17.6,
119.563094,23.565503,PENGHU,467350,1917,22.0,20.9,27.4,24.1,14.5,14.9,16.0,17.5,21.5,23.6,27.2,27.0,27.9,27.4,24.4,20.5,16.0,
119.563094,23.565503,PENGHU,467350,1918,22.0,21.5,27.1,23.8,17.6,12.8,14.5,18.1,22.1,24.3,26.9,27.8,26.7,26.5,23.4,21.4,19.0,
119.563094,23.565503,PENGHU,467350,1919,22.9,23.0,27.8,23.9,15.8,17.6,15.9,21.2,22.9,25.0,28.0,27.7,27.7,26.4,23.9,21.3,16.9,
119.563094,23.565503,PENGHU,467350,1920,22.6,21.2,27.2,25.0,17.5,15.3,15.0,17.6,21.2,24.8,26.4,27.6,27.4,27.3,25.0,22.8,20.0,
119.563094,23.565503,PENGHU,467350,1921,22.7,22.4,27.7,23.8,17.2,16.7,15.5,18.9,22.9,25.5,27.1,28.2,27.6,26.2,24.0,21.2,18.3,
119.563094,23.565503,PENGHU,467350,1922,22.8,22.1,27.9,24.1,16.4,16.3,17.0,18.6,22.2,25.6,27.2,28.6,27.8,26.5,24.8,20.9,17.7,
119.563094,23.565503,PENGHU,467350,1923,22.8,22.1,27.8,24.4,18.0,16.0,15.3,18.8,22.5,25.1,27.2,28.2,27.8,26.5,24.3,22.6,18.6,
119.563094,23.565503,PENGHU,467350,1924,23.0,21.9,27.8,24.6,15.3,17.9,17.4,17.4,22.0,26.4,26.7,28.1,28.4,27.3,25.3,21.1,17.3,
